onset	duration	sample	value
0.028016	n/a	28.016	63
2.048016	n/a	2048.016	15
3.085016	n/a	3085.016	21
3.124016	n/a	3124.016	2048
8.045016	n/a	8045.016	49
14.261016	n/a	14261.016	6
14.761016	n/a	14761.016	48
18.245016	n/a	18245.016	4
20.249016	n/a	20249.016	13
21.259016	n/a	21259.016	19
21.292016	n/a	21292.016	2048
26.261016	n/a	26261.016	49
29.045016	n/a	29045.016	6
29.546016	n/a	29546.016	48
32.062016	n/a	32062.016	3
34.062016	n/a	34062.016	13
35.076016	n/a	35076.016	19
35.109016	n/a	35109.016	2048
40.078016	n/a	40078.016	49
46.497016	n/a	46497.016	7
46.997016	n/a	46997.016	48
49.047016	n/a	49047.016	3
51.050016	n/a	51050.016	12
52.059016	n/a	52059.016	18
52.094016	n/a	52094.016	2048
57.064016	n/a	57064.016	49
64.381016	n/a	64381.016	3
64.881016	n/a	64881.016	48
68.814016	n/a	68814.016	6
70.816016	n/a	70816.016	13
71.827016	n/a	71827.016	19
71.861016	n/a	71861.016	2048
76.831016	n/a	76831.016	49
81.499016	n/a	81499.016	6
81.999016	n/a	81999.016	48
84.582016	n/a	84582.016	2
86.582016	n/a	86582.016	17
87.597016	n/a	87597.016	23
87.629016	n/a	87629.016	2048
92.599016	n/a	92599.016	49
99.133016	n/a	99133.016	6
99.633016	n/a	99633.016	48
103.183016	n/a	103183.016	4
105.183016	n/a	105183.016	13
106.200016	n/a	106200.016	19
106.230016	n/a	106230.016	2048
111.199016	n/a	111199.016	49
115.567016	n/a	115567.016	7
116.067016	n/a	116067.016	48
119.901016	n/a	119901.016	2
121.901016	n/a	121901.016	16
122.914016	n/a	122914.016	22
122.948016	n/a	122948.016	2048
127.917016	n/a	127917.016	49
132.501016	n/a	132501.016	5
133.002016	n/a	133002.016	48
136.085016	n/a	136085.016	2
138.088016	n/a	138088.016	12
139.098016	n/a	139098.016	18
139.132016	n/a	139132.016	2048
144.101016	n/a	144101.016	49
150.119016	n/a	150119.016	4
150.619016	n/a	150619.016	48
153.619016	n/a	153619.016	7
155.621016	n/a	155621.016	13
156.633016	n/a	156633.016	19
156.666016	n/a	156666.016	2048
161.636016	n/a	161636.016	49
