onset	duration	sample	value
0.016016	n/a	16.016	63
2.037016	n/a	2037.016	15
3.073016	n/a	3073.016	21
3.112016	n/a	3112.016	2048
8.031016	n/a	8031.016	49
15.282016	n/a	15282.016	6
15.782016	n/a	15782.016	48
22.316016	n/a	22316.016	3
24.322016	n/a	24322.016	13
25.330016	n/a	25330.016	19
25.364016	n/a	25364.016	2048
30.333016	n/a	30333.016	49
34.650016	n/a	34650.016	9
35.150016	n/a	35150.016	48
38.801016	n/a	38801.016	1
40.800016	n/a	40800.016	13
41.815016	n/a	41815.016	19
41.847016	n/a	41847.016	2048
46.817016	n/a	46817.016	49
48.817016	n/a	48817.016	7
49.318016	n/a	49318.016	48
51.251016	n/a	51251.016	2
53.253016	n/a	53253.016	15
54.264016	n/a	54264.016	21
54.298016	n/a	54298.016	2048
59.268016	n/a	59268.016	49
61.585016	n/a	61585.016	5
62.086016	n/a	62086.016	48
63.519016	n/a	63519.016	3
65.520016	n/a	65520.016	16
66.531016	n/a	66531.016	22
66.566016	n/a	66566.016	2048
71.535016	n/a	71535.016	49
74.219016	n/a	74219.016	7
74.719016	n/a	74719.016	48
77.269016	n/a	77269.016	2
79.272016	n/a	79272.016	15
80.283016	n/a	80283.016	21
80.316016	n/a	80316.016	2048
85.285016	n/a	85285.016	49
87.603016	n/a	87603.016	5
88.103016	n/a	88103.016	48
90.087016	n/a	90087.016	4
92.086016	n/a	92086.016	12
93.101016	n/a	93101.016	18
93.133016	n/a	93133.016	2048
98.104016	n/a	98104.016	49
101.405016	n/a	101405.016	4
101.904016	n/a	101904.016	48
104.788016	n/a	104788.016	6
106.789016	n/a	106789.016	13
107.801016	n/a	107801.016	19
107.835016	n/a	107835.016	2048
112.804016	n/a	112804.016	49
114.838016	n/a	114838.016	8
115.338016	n/a	115338.016	48
117.405016	n/a	117405.016	1
119.405016	n/a	119405.016	17
120.417016	n/a	120417.016	23
120.452016	n/a	120452.016	2048
125.422016	n/a	125422.016	49
128.288016	n/a	128288.016	3
128.789016	n/a	128789.016	48
130.488016	n/a	130488.016	8
132.492016	n/a	132492.016	15
133.504016	n/a	133504.016	21
133.537016	n/a	133537.016	2048
138.506016	n/a	138506.016	49
140.790016	n/a	140790.016	5
141.290016	n/a	141290.016	48
143.374016	n/a	143374.016	4
145.375016	n/a	145375.016	14
146.385016	n/a	146385.016	20
146.420016	n/a	146420.016	2048
151.390016	n/a	151390.016	49
153.340016	n/a	153340.016	2
153.840016	n/a	153840.016	48
155.723016	n/a	155723.016	5
157.724016	n/a	157724.016	16
158.734016	n/a	158734.016	22
158.771016	n/a	158771.016	2048
163.740016	n/a	163740.016	49
165.074016	n/a	165074.016	7
165.574016	n/a	165574.016	48
167.524016	n/a	167524.016	2
169.527016	n/a	169527.016	15
170.538016	n/a	170538.016	21
170.572016	n/a	170572.016	2048
175.541016	n/a	175541.016	49
179.808016	n/a	179808.016	3
180.309016	n/a	180309.016	48
183.060016	n/a	183060.016	5
185.061016	n/a	185061.016	13
186.070016	n/a	186070.016	19
186.106016	n/a	186106.016	2048
191.075016	n/a	191075.016	49
193.143016	n/a	193143.016	8
193.643016	n/a	193643.016	48
194.759016	n/a	194759.016	2
196.760016	n/a	196760.016	14
197.774016	n/a	197774.016	20
197.806016	n/a	197806.016	2048
202.776016	n/a	202776.016	49
207.843016	n/a	207843.016	4
208.344016	n/a	208344.016	48
209.944016	n/a	209944.016	8
211.944016	n/a	211944.016	16
212.958016	n/a	212958.016	22
212.991016	n/a	212991.016	2048
217.961016	n/a	217961.016	49
219.894016	n/a	219894.016	8
220.395016	n/a	220395.016	48
221.094016	n/a	221094.016	1
223.095016	n/a	223095.016	17
224.107016	n/a	224107.016	23
224.142016	n/a	224142.016	2048
229.111016	n/a	229111.016	49
232.762016	n/a	232762.016	2
233.262016	n/a	233262.016	48
234.645016	n/a	234645.016	7
236.647016	n/a	236647.016	15
237.658016	n/a	237658.016	21
237.692016	n/a	237692.016	2048
242.661016	n/a	242661.016	49
245.778016	n/a	245778.016	4
246.280016	n/a	246280.016	48
248.730016	n/a	248730.016	7
250.731016	n/a	250731.016	17
251.742016	n/a	251742.016	23
251.777016	n/a	251777.016	2048
256.746016	n/a	256746.016	49
258.596016	n/a	258596.016	1
259.096016	n/a	259096.016	48
260.147016	n/a	260147.016	7
262.147016	n/a	262147.016	16
263.159016	n/a	263159.016	22
263.194016	n/a	263194.016	2048
268.163016	n/a	268163.016	49
270.247016	n/a	270247.016	6
270.747016	n/a	270747.016	48
271.697016	n/a	271697.016	2
273.700016	n/a	273700.016	15
274.710016	n/a	274710.016	21
274.744016	n/a	274744.016	2048
279.713016	n/a	279713.016	49
282.731016	n/a	282731.016	5
283.231016	n/a	283231.016	48
286.415016	n/a	286415.016	6
288.417016	n/a	288417.016	16
289.429016	n/a	289429.016	22
289.462016	n/a	289462.016	2048
294.432016	n/a	294432.016	49
296.032016	n/a	296032.016	8
296.535016	n/a	296535.016	48
297.349016	n/a	297349.016	1
299.353016	n/a	299353.016	13
300.363016	n/a	300363.016	19
300.396016	n/a	300396.016	2048
305.365016	n/a	305365.016	49
307.166016	n/a	307166.016	8
307.666016	n/a	307666.016	48
307.983016	n/a	307983.016	1
309.982016	n/a	309982.016	13
310.995016	n/a	310995.016	19
311.030016	n/a	311030.016	2048
315.999016	n/a	315999.016	49
317.466016	n/a	317466.016	9
317.966016	n/a	317966.016	48
318.467016	n/a	318467.016	1
320.468016	n/a	320468.016	15
321.481016	n/a	321481.016	21
321.513016	n/a	321513.016	2048
326.484016	n/a	326484.016	49
328.651016	n/a	328651.016	7
329.151016	n/a	329151.016	48
330.384016	n/a	330384.016	8
332.386016	n/a	332386.016	16
333.398016	n/a	333398.016	22
333.431016	n/a	333431.016	2048
338.400016	n/a	338400.016	49
340.384016	n/a	340384.016	9
340.885016	n/a	340885.016	48
341.684016	n/a	341684.016	1
343.685016	n/a	343685.016	14
344.699016	n/a	344699.016	20
344.732016	n/a	344732.016	2048
349.701016	n/a	349701.016	49
352.718016	n/a	352718.016	1
353.218016	n/a	353218.016	48
353.951016	n/a	353951.016	8
355.954016	n/a	355954.016	12
356.973016	n/a	356973.016	18
356.999016	n/a	356999.016	2048
361.969016	n/a	361969.016	49
363.953016	n/a	363953.016	7
364.453016	n/a	364453.016	48
365.419016	n/a	365419.016	5
367.420016	n/a	367420.016	15
368.435016	n/a	368435.016	21
368.467016	n/a	368467.016	2048
373.436016	n/a	373436.016	49
376.220016	n/a	376220.016	2
376.720016	n/a	376720.016	48
377.986016	n/a	377986.016	6
379.988016	n/a	379988.016	13
380.999016	n/a	380999.016	19
381.034016	n/a	381034.016	2048
386.003016	n/a	386003.016	49
387.320016	n/a	387320.016	9
387.820016	n/a	387820.016	48
388.103016	n/a	388103.016	1
390.104016	n/a	390104.016	17
391.116016	n/a	391116.016	23
391.151016	n/a	391151.016	2048
396.120016	n/a	396120.016	49
397.920016	n/a	397920.016	1
398.422016	n/a	398422.016	48
399.055016	n/a	399055.016	7
401.058016	n/a	401058.016	15
402.068016	n/a	402068.016	21
402.102016	n/a	402102.016	2048
407.071016	n/a	407071.016	49
408.395016	n/a	408395.016	6
408.889016	n/a	408889.016	48
409.393016	n/a	409393.016	7
411.391016	n/a	411391.016	14
412.402016	n/a	412402.016	20
412.436016	n/a	412436.016	2048
417.405016	n/a	417405.016	49
418.905016	n/a	418905.016	1
419.406016	n/a	419406.016	48
420.239016	n/a	420239.016	7
422.241016	n/a	422241.016	12
423.251016	n/a	423251.016	18
423.286016	n/a	423286.016	2048
428.256016	n/a	428256.016	49
430.756016	n/a	430756.016	6
431.256016	n/a	431256.016	48
432.856016	n/a	432856.016	4
434.856016	n/a	434856.016	15
435.870016	n/a	435870.016	21
435.903016	n/a	435903.016	2048
440.873016	n/a	440873.016	49
444.057016	n/a	444057.016	4
444.558016	n/a	444558.016	48
445.341016	n/a	445341.016	6
447.341016	n/a	447341.016	15
448.356016	n/a	448356.016	21
448.388016	n/a	448388.016	2048
453.357016	n/a	453357.016	49
456.041016	n/a	456041.016	6
456.541016	n/a	456541.016	48
457.891016	n/a	457891.016	6
459.893016	n/a	459893.016	13
460.905016	n/a	460905.016	19
460.938016	n/a	460938.016	2048
465.908016	n/a	465908.016	49
467.742016	n/a	467742.016	9
468.242016	n/a	468242.016	48
469.108016	n/a	469108.016	1
471.108016	n/a	471108.016	17
472.123016	n/a	472123.016	23
472.155016	n/a	472155.016	2048
477.125016	n/a	477125.016	49
478.959016	n/a	478959.016	1
479.460016	n/a	479460.016	48
480.243016	n/a	480243.016	7
482.243016	n/a	482243.016	13
483.256016	n/a	483256.016	19
483.290016	n/a	483290.016	2048
488.260016	n/a	488260.016	49
489.976016	n/a	489976.016	9
490.477016	n/a	490477.016	48
490.827016	n/a	490827.016	1
492.827016	n/a	492827.016	13
493.839016	n/a	493839.016	19
493.874016	n/a	493874.016	2048
498.843016	n/a	498843.016	49
500.910016	n/a	500910.016	4
501.410016	n/a	501410.016	48
502.044016	n/a	502044.016	4
504.046016	n/a	504046.016	15
505.057016	n/a	505057.016	21
505.091016	n/a	505091.016	2048
510.060016	n/a	510060.016	49
