onset	duration	sample	value
0.028016	n/a	28.016	63
2.048016	n/a	2048.016	16
3.086016	n/a	3086.016	22
3.124016	n/a	3124.016	2048
8.043016	n/a	8043.016	49
19.394016	n/a	19394.016	9
19.894016	n/a	19894.016	48
23.711016	n/a	23711.016	1
25.711016	n/a	25711.016	16
26.724016	n/a	26724.016	22
26.758016	n/a	26758.016	2048
31.729016	n/a	31729.016	49
38.429016	n/a	38429.016	4
38.929016	n/a	38929.016	48
46.746016	n/a	46746.016	7
48.752016	n/a	48752.016	12
49.761016	n/a	49761.016	18
49.793016	n/a	49793.016	2048
54.763016	n/a	54763.016	49
58.347016	n/a	58347.016	3
58.847016	n/a	58847.016	48
63.216016	n/a	63216.016	5
65.215016	n/a	65215.016	16
66.225016	n/a	66225.016	22
66.260016	n/a	66260.016	2048
71.230016	n/a	71230.016	49
76.998016	n/a	76998.016	3
77.498016	n/a	77498.016	48
84.048016	n/a	84048.016	8
86.048016	n/a	86048.016	14
87.061016	n/a	87061.016	20
87.095016	n/a	87095.016	2048
92.065016	n/a	92065.016	49
98.348016	n/a	98348.016	3
98.848016	n/a	98848.016	48
102.316016	n/a	102316.016	5
104.315016	n/a	104315.016	14
105.329016	n/a	105329.016	20
105.363016	n/a	105363.016	2048
110.334016	n/a	110334.016	49
112.600016	n/a	112600.016	1
113.100016	n/a	113100.016	48
113.967016	n/a	113967.016	5
115.967016	n/a	115967.016	17
116.982016	n/a	116982.016	23
117.014016	n/a	117014.016	2048
121.983016	n/a	121983.016	49
124.650016	n/a	124650.016	1
125.150016	n/a	125150.016	48
126.634016	n/a	126634.016	5
128.637016	n/a	128637.016	12
129.648016	n/a	129648.016	18
129.681016	n/a	129681.016	2048
134.650016	n/a	134650.016	49
140.634016	n/a	140634.016	7
141.134016	n/a	141134.016	48
144.786016	n/a	144786.016	3
146.787016	n/a	146787.016	17
147.796016	n/a	147796.016	23
147.832016	n/a	147832.016	2048
152.802016	n/a	152802.016	49
155.252016	n/a	155252.016	1
155.752016	n/a	155752.016	48
157.669016	n/a	157669.016	5
159.671016	n/a	159671.016	12
160.685016	n/a	160685.016	18
160.716016	n/a	160716.016	2048
