onset	duration	sample	value
0.027016	n/a	27.016	63
2.047016	n/a	2047.016	14
3.082016	n/a	3082.016	20
8.042016	n/a	8042.016	49
11.592016	n/a	11592.016	1
12.093016	n/a	12093.016	48
16.259016	n/a	16259.016	4
18.265016	n/a	18265.016	12
19.274016	n/a	19274.016	18
24.276016	n/a	24276.016	49
27.910016	n/a	27910.016	5
28.410016	n/a	28410.016	48
30.727016	n/a	30727.016	3
32.727016	n/a	32727.016	12
33.741016	n/a	33741.016	18
38.744016	n/a	38744.016	49
41.561016	n/a	41561.016	4
42.061016	n/a	42061.016	48
44.428016	n/a	44428.016	4
46.428016	n/a	46428.016	12
47.441016	n/a	47441.016	18
52.444016	n/a	52444.016	49
55.828016	n/a	55828.016	5
56.329016	n/a	56329.016	48
58.929016	n/a	58929.016	4
60.931016	n/a	60931.016	13
61.941016	n/a	61941.016	19
66.945016	n/a	66945.016	49
70.779016	n/a	70779.016	4
71.279016	n/a	71279.016	48
74.352016	n/a	74352.016	4
76.347016	n/a	76347.016	14
77.361016	n/a	77361.016	20
82.363016	n/a	82363.016	49
87.930016	n/a	87930.016	5
88.430016	n/a	88430.016	48
90.064016	n/a	90064.016	5
92.064016	n/a	92064.016	17
93.078016	n/a	93078.016	23
98.080016	n/a	98080.016	49
102.464016	n/a	102464.016	3
102.964016	n/a	102964.016	48
104.548016	n/a	104548.016	5
106.547016	n/a	106547.016	17
107.561016	n/a	107561.016	23
112.570016	n/a	112570.016	49
115.566016	n/a	115566.016	2
116.065016	n/a	116065.016	48
118.637016	n/a	118637.016	5
120.633016	n/a	120633.016	17
121.651016	n/a	121651.016	23
126.649016	n/a	126649.016	49
128.867016	n/a	128867.016	2
129.366016	n/a	129366.016	48
130.349016	n/a	130349.016	5
132.350016	n/a	132350.016	14
133.363016	n/a	133363.016	20
138.367016	n/a	138367.016	49
140.800016	n/a	140800.016	1
141.300016	n/a	141300.016	48
142.684016	n/a	142684.016	5
144.683016	n/a	144683.016	16
145.695016	n/a	145695.016	22
150.701016	n/a	150701.016	49
155.051016	n/a	155051.016	6
155.552016	n/a	155552.016	48
158.435016	n/a	158435.016	4
160.435016	n/a	160435.016	16
161.450016	n/a	161450.016	22
166.451016	n/a	166451.016	49
172.702016	n/a	172702.016	5
173.202016	n/a	173202.016	48
175.352016	n/a	175352.016	2
177.352016	n/a	177352.016	16
178.366016	n/a	178366.016	22
183.369016	n/a	183369.016	49
186.152016	n/a	186152.016	6
186.652016	n/a	186652.016	48
188.103016	n/a	188103.016	3
190.105016	n/a	190105.016	15
191.119016	n/a	191119.016	21
196.119016	n/a	196119.016	49
202.303016	n/a	202303.016	6
202.804016	n/a	202804.016	48
204.853016	n/a	204853.016	3
206.856016	n/a	206856.016	17
207.867016	n/a	207867.016	23
212.870016	n/a	212870.016	49
214.604016	n/a	214604.016	2
215.104016	n/a	215104.016	48
216.637016	n/a	216637.016	5
218.640016	n/a	218640.016	12
219.654016	n/a	219654.016	18
224.654016	n/a	224654.016	49
228.922016	n/a	228922.016	6
229.422016	n/a	229422.016	48
230.739016	n/a	230739.016	2
232.740016	n/a	232740.016	14
233.752016	n/a	233752.016	20
238.755016	n/a	238755.016	49
244.722016	n/a	244722.016	5
245.223016	n/a	245223.016	48
246.690016	n/a	246690.016	5
248.689016	n/a	248689.016	17
249.705016	n/a	249705.016	23
254.706016	n/a	254706.016	49
256.806016	n/a	256806.016	2
257.307016	n/a	257307.016	48
258.540016	n/a	258540.016	5
260.540016	n/a	260540.016	16
261.554016	n/a	261554.016	22
266.557016	n/a	266557.016	49
269.058016	n/a	269058.016	6
269.558016	n/a	269558.016	48
271.074016	n/a	271074.016	1
273.075016	n/a	273075.016	14
274.088016	n/a	274088.016	20
279.091016	n/a	279091.016	49
280.626016	n/a	280626.016	2
281.125016	n/a	281125.016	48
282.708016	n/a	282708.016	5
284.709016	n/a	284709.016	14
285.723016	n/a	285723.016	20
290.725016	n/a	290725.016	49
295.959016	n/a	295959.016	3
296.459016	n/a	296459.016	48
298.292016	n/a	298292.016	5
300.292016	n/a	300292.016	17
301.306016	n/a	301306.016	23
306.309016	n/a	306309.016	49
308.177016	n/a	308177.016	5
308.677016	n/a	308677.016	48
309.210016	n/a	309210.016	5
311.210016	n/a	311210.016	16
312.222016	n/a	312222.016	22
317.226016	n/a	317226.016	49
320.644016	n/a	320644.016	7
321.150016	n/a	321150.016	48
324.027016	n/a	324027.016	3
326.030016	n/a	326030.016	12
327.042016	n/a	327042.016	18
332.045016	n/a	332045.016	49
336.345016	n/a	336345.016	6
336.844016	n/a	336844.016	48
338.195016	n/a	338195.016	5
340.197016	n/a	340197.016	17
341.209016	n/a	341209.016	23
346.212016	n/a	346212.016	49
348.846016	n/a	348846.016	5
349.346016	n/a	349346.016	48
350.896016	n/a	350896.016	4
352.898016	n/a	352898.016	15
353.909016	n/a	353909.016	21
358.912016	n/a	358912.016	49
361.896016	n/a	361896.016	6
362.396016	n/a	362396.016	48
363.946016	n/a	363946.016	5
365.948016	n/a	365948.016	17
366.959016	n/a	366959.016	23
371.963016	n/a	371963.016	49
374.847016	n/a	374847.016	6
375.347016	n/a	375347.016	48
376.113016	n/a	376113.016	4
378.114016	n/a	378114.016	16
379.128016	n/a	379128.016	22
384.131016	n/a	384131.016	49
386.114016	n/a	386114.016	6
386.616016	n/a	386616.016	48
387.648016	n/a	387648.016	4
389.650016	n/a	389650.016	12
390.665016	n/a	390665.016	18
395.665016	n/a	395665.016	49
399.082016	n/a	399082.016	6
399.582016	n/a	399582.016	48
401.099016	n/a	401099.016	5
403.100016	n/a	403100.016	14
404.115016	n/a	404115.016	20
409.115016	n/a	409115.016	49
412.866016	n/a	412866.016	5
413.366016	n/a	413366.016	48
413.832016	n/a	413832.016	5
415.832016	n/a	415832.016	17
416.850016	n/a	416850.016	23
421.849016	n/a	421849.016	49
424.417016	n/a	424417.016	5
424.917016	n/a	424917.016	48
425.350016	n/a	425350.016	5
427.353016	n/a	427353.016	12
428.362016	n/a	428362.016	18
433.366016	n/a	433366.016	49
436.617016	n/a	436617.016	6
437.117016	n/a	437117.016	48
438.034016	n/a	438034.016	4
440.036016	n/a	440036.016	13
441.048016	n/a	441048.016	19
446.050016	n/a	446050.016	49
448.402016	n/a	448402.016	6
448.901016	n/a	448901.016	48
450.301016	n/a	450301.016	3
452.301016	n/a	452301.016	16
453.315016	n/a	453315.016	22
458.318016	n/a	458318.016	49
459.952016	n/a	459952.016	6
460.452016	n/a	460452.016	48
461.035016	n/a	461035.016	4
463.036016	n/a	463036.016	17
464.052016	n/a	464052.016	23
469.052016	n/a	469052.016	49
470.636016	n/a	470636.016	5
471.136016	n/a	471136.016	48
471.452016	n/a	471452.016	5
473.453016	n/a	473453.016	13
474.471016	n/a	474471.016	19
479.469016	n/a	479469.016	49
481.636016	n/a	481636.016	6
